Column2;Column5;Column6
Pomyje;53.9071;18.746
Pomykowo;51.77074;16.72545
Pomyków;51.64142;22.74999
Pomysk Ma³y;54.21747;17.56147
Pomysk Wielki;54.20784;17.55753
Ponarlica;53.70328;23.53265
Ponary;53.93909;20.03023
Ponêtów Dolny;52.20188;18.76302
Ponêtów Górny;52.2;18.81667
Poniat;53.22248;22.19719
Poniatowa;51.17983;22.13093
Poniatowa-Kolonia;51.20269;22.13239
Poniatowice;51.23134;17.53924
Poniatowicze;53.43263;23.63422
Poniatowo;53.04689;19.87152
Poniatów;52.45081;20.9217
Poniatówka;50.96918;23.58344
Poniaty;52.60664;22.55279
Poniaty Cibory;52.62026;20.88605
Poniaty Keczki;52.61667;20.88333
Poniaty Wielkie;52.60249;20.88509
Ponice;49.59202;19.97122
Poniec;51.76343;16.80867
Poniêcice;50.17599;18.16272
Ponik;51.01667;21.56667
Poniki;54.08252;16.40049
Ponikiew;52.72608;21.12443
Ponikiew Du¿a;52.86758;21.54728
Ponikiew Ma³a;52.86436;21.57784
Ponikiew Wielka;52.92275;21.29875
Ponikiewka;52.94732;21.30557
Poniklica;53.31722;22.97245
Ponik³a;53.23655;23.06806
Ponikwa;51.48494;21.59653
Ponikwoda;51.26969;22.58918
Ponikwy;50.86719;22.57038
Ponin;52.05801;16.58848
Poniszowice;50.40878;18.46655
Poniwiec;49.71667;18.81667
Ponizie;53.79921;23.00289
Ponurzyca;52.01091;21.41937
Popardowa;49.56664;20.75146
Poperczyn;50.92528;22.90207
Popêdzyna;50.14017;20.53102
Popêszyce;51.66102;15.71855
Popia Góra;53.8477;17.87654
Popiel;52.00125;23.44704
Popielarka;52.92168;21.11738
Popielarnia;52.7961;21.81477
Popielawy;51.62073;19.82603
Popielewo;53.89109;17.37316
Popielina;51.38889;18.38909
Popielno;52.83872;16.99668
Popielowo;52.41334;21.9463
Popielów;50.82632;17.74378
Popielówek;50.98425;15.52687
Popiel¿yn Dolny;52.59945;20.62211
Popiel¿yn Górny;52.59841;20.59902
Popiel¿yn Zawady;52.59106;20.61567
Popieñ;51.80206;19.8953
Popio³ki;53.41729;21.78797
Popio³ówka;53.39196;23.11988
Popio³y;54.23606;21.9439
Popity;53.93497;19.55875
Popki;53.28084;22.01975
Popkowice;51.00075;22.20878
Popkowice KsiêŸe;50.982;22.25029
Poplin;54.31667;22.88333
Pop³acin;52.54502;19.63492
Pop³awce;53.45612;23.5758
Pop³awy;52.72838;22.85381
Pop³ocie Wierzchuckie;54.63406;17.51066
Popowa Wola;53.76633;21.04203
Popowice;51.72814;20.68531
Popowlany;53.20234;22.81956
Popowo;53.7894;22.73106
Popowo Borowe;52.55142;20.89533
Popowo Kolonia;52.7;17.28333
Popowo Koœcielne;52.53622;21.18956
Popowo Piaski;52.52891;21.16849
Popowo Pruskie Stany;53.61667;22.4
Popowo Salêckie;53.90139;21.34759
Popowo Tomkowe;52.6782;17.54496
Popowo Wonieskie;51.95652;16.66724
Popowo-Letnisko;52.5458;21.14778
Popowo-Parcele;52.53249;21.17149
Popów;50.97367;21.83464
Popówek;51.82349;17.99941
Popówek Dworski;51.98333;19.63333
Popówko;52.63171;16.67248
Poprê¿niki;51.76582;18.56904
Poprzeczna;51.88112;22.71123
Porabka;50.56667;16.53333
Poradów;50.33934;20.0438
Poradz;53.70259;15.60792
Poradzew;51.77034;18.52681
Poraj;50.89962;23.99191
Porajów;50.88733;14.82828
Pora¿;49.48597;22.225
Pora¿yn;52.30774;16.35281
Por¹bka;50.28498;19.22264
Por¹bka Iwkowska;49.79822;20.59834
Por¹bka Uszewska;49.9426;20.69052
Por¹bki;50.86629;20.89362
Por¹dzice;51.99535;19.11044
Porbady;53.80792;20.24048
Porczyny;51.86989;18.86087
Pordenowo;54.15141;18.90311
Poredy;53.3111;21.80764
Porêba;52.68631;21.69069
Porêba Dzier¿na;50.43096;19.78821
Porêba Górna;50.35411;19.79101
Porêba Kie³czyñska;50.64114;21.19275
Porêba Laskowska;50.25;19.91735
Porêba Ma³a;49.57106;20.71657
Porêba Radlna;49.95161;21.00976
Porêba Spytkowska;49.93995;20.55405
Porêba Œrednia;52.67966;21.68837
Porêba Wielka;49.60938;20.06258
Porêba ¯egoty;50.07047;19.56717
Porêba-Kocêby;52.69103;21.68807
Porêby;53.81202;21.34942
Porêby Cyranowskie;50.28333;21.48333
Porêby Dêbskie;50.40828;21.76721
Porêby Drugie;50.10778;21.7745
Porêby Dymarskie;50.31776;21.81885
Porêby Furmañskie;50.60075;21.82953
Porêby Kamieñskie;50.17421;21.65164
Porêby Kupieñskie;50.17857;21.85343
Porêby Majdañskie;50.4;21.75
Porêby Wojs³awskie;50.26667;21.48333
Porêby Wolskie;50.29815;22.01024
Poronin;49.33781;20.00291
Porosiuki;52.01689;23.05666
Poros³y;53.15151;23.05052
Poros³y-Kolonia;53.15408;23.05665
Porost;53.92946;16.65552
Poroœl Wojs³awy;52.92288;22.71713
Poro¿e Nowe;51.91926;18.40065
Poro¿e Stare;51.92543;18.40794
Porszewice;51.71467;19.29108
Porwity;51.69288;18.22156
Poryte;53.36171;22.07596
Poryte Jab³oñ;53.0168;22.21419
Porz¹dzie;52.69866;21.42358
Porzecze;50.94772;20.51379
Porzewnica;52.14098;21.90226
Porzowo;52.76269;20.94003
Posada;51.4328;20.81801
Posada Dolna;49.58267;21.86848
Posada Górna;49.55796;21.8561
Posada Jaæmierska;49.61305;22.02175
Posada Jaœliska;49.43944;21.81923
Posada Leska;49.48798;22.29969
Posada Olchowska;49.55;22.21667
Posada Rybotycka;49.66219;22.61591
Posada Zarszyñska;49.57622;22.01145
Posadowa;49.76667;20.78333
Posadowice;51.07376;17.47805
Posadowo;52.45715;16.22191
Posadów;50.49675;23.81458
Posadówka;51.04173;19.54991
Posady;54.29676;20.07106
Pos¹dza;50.17514;20.23544
Posejanka;54.07357;23.3569
Posejnele;54.05967;23.38731
Posejny;54.09611;23.35771
Posiada³y;52.10372;21.72384
Posilek;50.38702;17.98616
Posi³ek;50.52504;17.91015
Posi³ów;50.20998;20.36522
Posio³ek;51.55;21.78333
Poskwitów;50.22308;19.99896
Pos³owice;50.82523;20.56678
Pos³owice Nastole;50.81695;20.59705
Pos³ugowo;52.75628;17.53609
Pos³usze;54.35786;20.79042
Posmyk;50.60727;18.71257
Posoka;52.03465;18.69118
Posottendorf;51.11508;14.98842
Postaszowice;50.65784;19.47824
Postawale;54.28597;22.92143
Postêkalice;51.36544;19.47719
Postêp;50.59637;19.26954
Postolice;51.10686;16.42817
Postolin;53.87105;19.05771
Postoliska;52.44838;21.46477
Posto³owo;54.13153;18.46487
Posto³ów;49.49695;22.30714
Postomino;54.49377;16.71381
Postronna;50.63226;21.52376
Postru¿e;52.55783;20.41937
Postru¿e Du¿e;52.56667;20.41667
Postru¿e Ma³e;52.56667;20.41667
Posuchy;50.28965;22.02701
Posucice;50.07444;17.82532
Poszeszupie;54.34032;23.02128
Poszewka;52.4499;22.02615
Poszyna;50.04182;20.36511
Poœcieñ;53.26224;21.05657
Poœcisze;52.00411;22.68109
Poœkle;50.01667;21.15
Poœrednik;51.66224;18.25614
Poœwiêtne;52.9668;21.25141
Poœwiêtno;52.00782;16.43639
Potakówka;49.71327;21.60152
Potarzyca;51.90906;17.42099
Potarzyce;51.76667;17.04353
Potasie;53.36725;21.74829
Potasze;52.52336;17.02593
Potasznia;54.14729;22.86303
Potaszniki;51.81782;21.70526
Pota¿nia;50.90722;23.0032
Pota¿niki;52.17685;18.3518
Potêgowo;54.48285;17.4862
Potêpa;50.56634;18.66217
Potkanna;51.45018;20.82428
Potkanów;51.35637;21.10474
Potoczek;51.00601;21.69962
Potoczyna;53.41649;22.83744
Potok;51.67941;21.95294
Potok A;51.43333;20.05
Potok B;51.42277;20.07465
Potok Bia³y;52.33983;19.95745
Potok Czarny;52.332;19.94892
Potok Górny;50.38477;22.56188
Potok Ma³y;50.5941;20.23092
Potok Rz¹dowy;50.64066;20.96753
Potok Senderski;50.53834;23.06415
Potok Wielki;50.7915;22.21642
Potok Z³oty;50.70676;19.43091
Potoka;52.99658;23.4989
Potoki;51.30674;23.56961
Potok-Stany;50.81027;22.22105
Potopy;54.34479;22.96144
Potód;51.58333;23.43333
Potryty;54.00294;20.65736
Potrzanowo;52.67022;17.10739
Potrzasków;52.33729;19.63816
Potrzebowice;52.85454;16.17608
Potrzebowo;51.90404;16.13239
Potrzymowo;52.44313;17.62277
Potulice;53.46346;17.17103
Potulin;52.98703;17.29103
Potu³y;54.22134;18.08763
Poturzyn;50.56242;23.9379
Poturzyñska Wólka;50.6202;23.99653
Potworów;51.50874;20.72176
Potycz;51.90233;21.20844
Potyry;52.52221;20.30526
Powalice;53.88845;15.59408
Powalina;54.21331;19.18865
Powa³czyn;53.64165;21.18196
Powa³ki;53.73955;17.61908
Powa³kowice;52.58065;18.69601
Powa¿e;51.93678;22.34833
Pow¹zki;52.25478;20.95927
Powiat aleksandrowski;52.78465;18.7193
Powiat augustowski;53.79742;23.14275
Powiat bartoszycki;54.21253;20.74076
Powiat be³chatowski;51.36877;19.17791
Powiat bêdziñski;50.32924;19.10419
Powiat bialski;51.97222;23.15328
Powiat bia³obrzeski;51.62102;20.94328
Powiat bia³ogardzki;53.97686;16.08855
Powiat bia³ostocki;53.09897;23.59314
Powiat bielski;52.74629;23.00669
Powiat bieruñsko-lêdziñski;50.09356;19.1427
Powiat bieszczadzki;49.33681;22.64451
Powiat bi³gorajski;50.58582;22.79513
Powiat bocheñski;49.96911;20.43078
Powiat boles³awiecki;51.32174;15.53215
Powiat braniewski;54.27782;20.0063
Powiat brodnicki;53.26982;19.42279
Powiat brzeski;49.9717;20.60572
Powiat brzeziñski;51.84073;19.83037
Powiat brzozowski;49.72759;22.09039
Powiat buski;50.45583;20.87624
Powiat bydgoski;53.19029;18.03808
Powiat bytowski;54.15691;17.29147
Powiat che³miñski;53.30056;18.50396
Powiat chodzieski;52.95289;17.01545
Powiat chojnicki;53.80099;17.71882
Powiat choszczeñski;53.14277;15.62112
Powiat chrzanowski;50.13565;19.40434
Powiat ciechanowski;52.90207;20.57631
Powiat cieszyñski;49.72628;18.79147
Powiat czarnkowsko-trzcianecki;52.92885;16.34673
Powiat czêstochowski;50.84118;19.34045
Powiat cz³uchowski;53.75112;17.18936
Powiat d¹browski;50.17572;20.97895
Powiat dêbicki;49.99923;21.35398
Powiat drawski;53.44743;16.02132
Powiat dzia³dowski;53.28883;20.04817
Powiat dzier¿oniowski;50.73506;16.69192
Powiat elbl¹ski;54.15928;19.63768
Powiat e³cki;53.81673;22.40465
Powiat garwoliñski;51.82657;21.61615
Powiat gdañski;54.22493;18.58157
Powiat gi¿ycki;54.01808;21.82191
Powiat gliwicki;50.36266;18.58107
Powiat g³ogowski;51.67132;16.09486
Powiat g³ubczycki;50.14846;17.83266
Powiat gnieŸnieñski;52.55359;17.5714
Powiat goleniowski;53.61035;14.85421
Powiat golubsko-dobrzyñski;53.09922;18.99209
Powiat go³dapski;54.2609;22.37192
Powiat gorlicki;49.66452;21.16842
Powiat gorzowski;52.73863;15.08508
Powiat gostyniñski;52.38988;19.62187
Powiat gostyñski;51.8368;17.03471
Powiat górowski;51.63666;16.54815
Powiat grajewski;53.55509;22.48995
Powiat grodziski;52.06391;20.59408
Powiat grójecki;51.75742;20.83661
Powiat grudzi¹dzki;53.47146;18.9162
Powiat gryficki;53.94293;15.19082
Powiat gryfiñski;53.02298;14.49912
Powiat hajnowski;52.70845;23.55719
Powiat hrubieszowski;50.70776;23.86307
Powiat i³awski;53.67477;19.53792
Powiat inowroc³awski;52.76463;18.29671
Powiat janowski;50.74558;22.41147
Powiat jarociñski;52.00901;17.45497
Powiat jaros³awski;50.02516;22.78238
Powiat jasielski;49.64263;21.44637
Powiat jaworski;51.03967;16.16364
Powiat jeleniogórski;50.89654;15.63835
Powiat jêdrzejowski;50.65676;20.18655
Powiat kaliski;51.78921;18.20809
Powiat kamiennogórski;50.75603;16.00471
Powiat kamieñski;53.91096;14.7442
Powiat kartuski;54.32687;18.08632
Powiat kazimierski;50.28811;20.53368
Powiat kêdzierzyñsko-kozielski;50.29384;18.16961
Powiat kêpiñski;51.24852;17.95934
Powiat kêtrzyñski;54.13651;21.31217
Powiat kielecki;50.80156;20.63322
Powiat kluczborski;50.98576;18.15258
Powiat k³obucki;50.93274;18.87005
Powiat k³odzki;50.38882;16.61185
Powiat kolbuszowski;50.31632;21.81315
Powiat kolneñski;53.39186;21.93631
Powiat kolski;52.24446;18.78096
Powiat ko³obrzeski;54.05013;15.61394
Powiat konecki;51.15145;20.34186
Powiat koszaliñski;54.1097;16.30231
Powiat koœciañski;52.06616;16.71514
Powiat koœcierski;54.01939;18.004
Powiat kozienicki;51.63946;21.4958
Powiat krakowski;50.14347;19.91409
Powiat krapkowicki;50.45263;17.95768
Powiat krasnostawski;50.98486;23.17514
Powiat kraœnicki;50.91535;22.14576
Powiat kroœnieñski;49.59959;21.76943
Powiat krotoszyñski;51.74174;17.42125
Powiat kutnowski;52.2514;19.39706
Powiat kwidzyñski;53.7469;19.03111
Powiat legionowski;52.45179;20.94356
Powiat legnicki;51.24113;16.10744
Powiat leski;49.3197;22.36907
Powiat le¿ajski;50.26159;22.43828
Powiat lêborski;54.5683;17.65178
Powiat lidzbarski;54.10581;20.38045
Powiat limanowski;49.70761;20.42444
Powiat lipnowski;52.81573;19.21704
Powiat lipski;51.15879;21.56753
Powiat lubaczowski;50.19585;23.17328
Powiat lubañski;51.04506;15.27739
Powiat lubartowski;51.53497;22.60585
Powiat lubelski;51.13419;22.46654
Powiat lubiñski;51.44172;16.24318
Powiat lubliniecki;50.67367;18.79378
Powiat lwówecki;51.01559;15.52144
Powiat ³añcucki;50.08659;22.26892
Powiat ³aski;51.55884;19.03824
Powiat ³êczycki;52.10611;19.19498
Powiat ³êczyñski;51.30429;22.96701
Powiat ³obeski;53.67294;15.47237
Powiat ³osicki;52.22363;22.8451
powiat £owicki;52.10627;19.94606
Powiat ³ódzki wschodni;51.68616;19.70098
Powiat ³ukowski;51.85365;22.24035
Powiat makowski;52.9477;21.1795
Powiat malborski;54.06329;19.04421
Powiat miechowski;50.35715;20.0329
Powiat mielecki;50.31387;21.39136
Powiat miêdzychodzki;52.60187;16.05741
Powiat miêdzyrzecki;52.49891;15.58284
Powiat miko³owski;50.15133;18.83689
Powiat milicki;51.50792;17.28292
Powiat miñski;52.18429;21.60893
Powiat m³awski;53.05496;20.37708
Powiat mogileñski;52.6616;18.07424
Powiat moniecki;53.44561;22.78144
Powiat mr¹gowski;53.81063;21.39758
Powiat myszkowski;50.60554;19.35125
Powiat myœlenicki;49.83394;19.94482
Powiat myœliborski;52.85474;14.88454
Powiat nakielski;53.0948;17.58988
Powiat namys³owski;51.01628;17.76304
Powiat nidzicki;53.3724;20.49858
Powiat ni¿añski;50.46411;22.27645
Powiat nowodworski;52.46585;20.66405
Powiat nowomiejski;53.43572;19.54662
Powiat nowos¹decki;49.55132;20.73001
Powiat nowosolski;51.84218;15.72698
Powiat nowotarski;49.47663;20.04305
Powiat nowotomyski;52.34837;16.15849
Powiat nyski;50.46054;17.33546
Powiat obornicki;52.71705;16.85437
Powiat olecki;54.05129;22.41695
Powiat oleski;50.87887;18.46037
Powiat oleœnicki;51.25458;17.51679
Powiat olkuski;50.27932;19.55772
Powiat olsztyñski;53.72922;20.56641
Powiat o³awski;50.96062;17.30601
Powiat opatowski;50.79639;21.44531
Powiat opoczyñski;51.39265;20.1943
Powiat opolski;51.12904;22.00944
Powiat ostro³êcki;53.14001;21.50699
Powiat ostrowiecki;50.94232;21.40739
Powiat ostrowski;52.79495;22.0325
Powiat ostródzki;53.72906;19.9144
Powiat ostrzeszowski;51.43768;18.04334
Powiat oœwiêcimski;50.03796;19.22771
Powiat otwocki;52.04898;21.37251
Powiat pabianicki;51.67743;19.23782
Powiat pajêczañski;51.14121;19.02749
Powiat parczewski;51.59982;22.99629
Powiat piaseczyñski;52.01634;20.98319
Powiat pilski;53.15753;16.91465
Powiat piñczowski;50.49968;20.47253
Powiat piotrkowski;51.37816;19.7396
Powiat piski;53.68076;21.85723
Powiat pleszewski;51.92526;17.7785
Powiat p³ocki;52.55465;19.7857
Powiat p³oñski;52.63894;20.3471
Powiat poddêbicki;51.89837;18.92132
Powiat policki;53.53114;14.45104
Powiat polkowicki;51.49982;16.01528
Powiat poznañski;52.32443;16.86539
Powiat proszowicki;50.19241;20.28413
Powiat prudnicki;50.40981;17.73995
Powiat pruszkowski;52.10088;20.80992
Powiat przasnyski;53.1136;20.9394
Powiat przemyski;49.7606;22.67372
Powiat przeworski;50.08913;22.53682
Powiat przysuski;51.42366;20.65098
Powiat pszczyñski;49.98987;18.88177
Powiat pucki;54.69659;18.36979
Powiat pu³awski;51.41853;22.03752
Powiat pu³tuski;52.67207;21.02401
Powiat pyrzycki;53.12558;14.94045
Powiat raciborski;50.08696;18.26916
Powiat radomszczañski;51.06463;19.63038
Powiat radziejowski;52.62358;18.52964
Powiat radzyñski;51.78255;22.70758
Powiat rawicki;51.64507;16.94944
Powiat rawski;51.76228;20.3853
Powiat ropczycko-sêdziszowski;50.04815;21.64385
Powiat rybnicki;50.10385;18.46527
Powiat rycki;51.66219;21.92929
Powiat rypiñski;53.06613;19.40975
Powiat rzeszowski;50.09944;21.95892
Powiat sandomierski;50.69508;21.609
Powiat sanocki;49.43001;22.13619
Powiat sejneñski;54.09561;23.30425
Powiat sêpoleñski;53.44263;17.50895
Powiat siedlecki;52.19186;22.30406
Powiat siemiatycki;52.48842;22.88642
Powiat sieradzki;51.60297;18.60309
Powiat sierpecki;52.83353;19.71216
Powiat skar¿yski;51.06496;20.79228
Powiat skierniewicki;51.94493;20.19367
Powiat s³awieñski;54.3791;16.53986
Powiat s³ubicki;52.32267;14.78921
Powiat s³upecki;52.31422;17.90822
Powiat s³upski;54.42211;17.15917
Powiat sochaczewski;52.26689;20.21338
Powiat soko³owski;52.49538;22.26897
Powiat sokólski;53.43511;23.41864
Powiat stalowowolski;50.59103;22.05203
Powiat starachowicki;51.05365;21.14295
Powiat stargardzki;53.3152;15.22684
Powiat starogardzki;53.89912;18.39912
Powiat staszowski;50.51737;21.19594
Powiat strzelecki;50.53057;18.34597
Powiat strzelecko-drezdenecki;52.9122;15.64061
Powiat strzeliñski;50.76688;17.10629
Powiat strzy¿owski;49.87698;21.74949
Powiat sulêciñski;52.4285;15.04896
Powiat suski;49.74462;19.59103
Powiat suwalski;54.16655;22.81818
Powiat szamotulski;52.58391;16.37726
Powiat szczecinecki;53.73766;16.58957
Powiat szczycieñski;53.54176;21.07034
Powiat sztumski;53.90149;19.22
Powiat szyd³owiecki;51.256;20.84256
Powiat œredzki;51.12628;16.61904
Powiat œremski;52.06149;17.05853
Powiat œwidnicki;50.87051;16.43043
Powiat œwidwiñski;53.80758;15.89859
Powiat œwiebodziñski;52.23799;15.48522
Powiat œwiecki;53.48128;18.41163
Powiat tarnobrzeski;50.52303;21.71585
Powiat tarnogórski;50.47264;18.86265
Powiat tarnowski;50.05449;20.90527
Powiat tatrzañski;49.3042;19.948
Powiat tczewski;53.91895;18.71916
Powiat tomaszowski;50.47825;23.52083
Powiat trzebnicki;51.37195;17.04989
Powiat tucholski;53.58146;17.93967
Powiat turecki;51.99581;18.49301
Powiat wadowicki;49.89032;19.48374
Powiat wa³brzyski;50.7534;16.19865
Powiat wa³ecki;53.23633;16.33851
Powiat warszawski zachodni;52.26838;20.61913
Powiat w¹brzeski;53.28267;18.92649
Powiat w¹growiecki;52.80805;17.21077
Powiat wejherowski;54.61707;18.04881
Powiat wêgorzewski;54.20728;21.77861
Powiat wêgrowski;52.45628;21.87342
Powiat wielicki;49.9857;20.05494
Powiat wieluñski;51.23261;18.63033
Powiat wieruszowski;51.29415;18.31854
Powiat w³oc³awski;52.55662;19.05157
Powiat w³odawski;51.52267;23.38279
Powiat w³oszczowski;50.83205;19.97696
Powiat wodzis³awski;49.99323;18.42504
Powiat wolsztyñski;52.08791;16.14983
Powiat wo³omiñski;52.40616;21.40121
Powiat wo³owski;51.37202;16.61399
Powiat wroc³awski;51.04278;16.97115
Powiat wrzesiñski;52.24091;17.59019
Powiat wschowski;51.83019;16.12096
Powiat wysokomazowiecki;52.86458;22.55541
Powiat wyszkowski;52.65137;21.44537
Powiat zambrowski;53.02256;22.28505
Powiat zamojski;50.6916;23.21261
Powiat zawierciañski;50.54225;19.61192
Powiat z¹bkowicki;50.55669;16.87221
Powiat zduñskowolski;51.6204;18.95085
Powiat zgierski;51.9041;19.48024
Powiat zgorzelecki;51.16297;15.07863
Powiat zielonogórski;51.93326;15.44403
Powiat z³otoryjski;51.09129;15.87948
Powiat z³otowski;53.41261;16.91516
Powiat zwoleñski;51.36079;21.59279
Powiat ¿agañski;51.59471;15.42253
Powiat ¿arski;51.62858;14.9617
Powiat ¿niñski;52.82255;17.73743
Powiat ¿uromiñski;53.01658;19.89102
Powiat ¿yrardowski;52.00028;20.43275
Powiat ¿ywiecki;49.61145;19.21367
Powidz;54.18459;16.48567
Powidzko;51.44313;16.96649
Powielin;52.55963;20.96089
Powiercie;52.18245;18.68313
Powierz;53.27548;20.42856
Powiœle;52.23834;21.02839
Powodów;51.96667;19.11667
Powojewo;53.78333;16.91667
Powro¿nik;49.3716;20.95108
Powsin;52.12564;21.09954
Powsinek;52.15766;21.09325
Powsino;52.58333;19.71667
Powstañców Œl¹skich;51.09295;17.02015
Powstañców Œl¹skich Wschód;51.09164;17.0247
Powstañców Œl¹skich Zachód-Centrum Po³udniow;51.09607;17.0177
Pozdzeñ;50.55;20.95
Pozezdrze;54.14147;21.8597
Pozga;52.90904;19.92635
Poznachowice Dolne;49.81417;20.11751
Poznachowice Górne;49.82625;20.12953
Poznanskie Województwo;52.5;17
Poznañ;51.67709;22.30307
Poznowice;50.51948;18.15022
Pozowice;49.97386;19.69849
PoŸdzienice;51.45;19.1824
PoŸrzadlo Dwór;53.33978;15.65983
PoŸrzad³o;53.33333;15.65
PoŸrzad³o Wielkie;53.3666;15.87762
Po¿arki;54.03882;21.49181
Po¿arowo;52.68876;16.26467
Po¿arów;51.62375;22.49292
Po¿arzyce;50.81407;16.89354
Po¿arzysko;50.94339;16.56155
Po¿dziacz;49.85209;22.95439
Po¿egi;53.55;21.91667
Po¿egowo;52.25352;16.8319
Po¿ogi;50.61919;20.83094
Po¿óg;51.38333;22.08333
Po¿rzad³o;52.29785;15.24656
Pólczno;54.15036;17.63988
Pólko;53.69976;19.20736
Pólko Koz³owskie;53.31667;20.3
Pó³mieœcie;54.09757;19.15218
Pó³noc;53.47669;14.57612
Pó³rzeczki;49.65341;20.21394
Pó³sieraków;50.47113;22.39717
Pó³wiesk;53.14254;19.21923
Pó³wiesk Ma³y;53.1439;19.22525
Pó³wiesk Wielki;53.14141;19.25169
Pó³wieœ;53.70086;18.73975
Pó³wiosek Lubstowski;52.37314;18.32439
Pó³wiosek Nowy;52.35331;18.32288
Pó³wiosek Stary;52.35933;18.31034
Pó³wsie;50.88047;16.10306
PóŸna;51.84442;14.61868
pPor¹bka;49.72714;20.21347
Prabuty;52.8092;21.56788
Praca;51.42338;19.5784
Praca Ma³e;51.97907;20.8883
Prace Du¿e;51.97161;20.91848
Pracówka;49.74803;22.35649
Pracz;53.13333;17.31667
Pracze;51.47635;17.21
Pracze Odrzañskie;51.17405;16.90534
Pracze Odrzañskie-Janówek;51.1878;16.90824
Praczka;49.51365;20.56476
Prad³a;50.5738;19.649
Praga;52.26035;21.03706
Praga Dolna;51.07362;21.50705
Praga Górna;51.08753;21.50382
Praga Po³udnie;52.24424;21.08545
Praga Pó³noc;52.25443;21.03472
Praga-Pó³noc;52.26483;21.02738
Prakwice;53.91303;19.38486
Pra³kowce;49.77483;22.7247
Prandocin;51.69477;21.71595
Prandocin-I³y;50.27857;20.09824
Prandocin-Wysio³ek;50.25297;20.09374
Prandotów;51.92696;20.24257
Praslity;54.02148;20.34668
Praszczyki;50.879;18.77344
Praszka;51.05375;18.45317
Praszki;51.60285;19.73297
Pratkowice;51.04393;19.86036
Pratków;51.67375;18.8848
Pratulin;52.16985;23.43583
Prawda;51.9531;21.9244
Prawdowo;53.80045;21.54419
Prawdziska;53.86417;22.76127
Prawêcice;51.85442;19.16163
Prawêcin;50.95219;21.23648
Prawiedniki;51.13812;22.5061
Prawików;51.25352;16.5243
Prawno;51.00425;21.8906
Prawobrze¿e;53.37973;14.65542
Prawy Las;54.27455;22.72144
Pra¿mowo;53.91898;21.68929
Pra¿mów;51.9404;20.95479
Pra¿mów Nowy;51.96746;20.96517
Pra¿uchy;51.88333;18.33333
Pr¹dnik;50.09275;19.92371
Pr¹dnik Czajowski;50.18333;19.83333
Pr¹dnik Czerwony;50.08586;19.97169
Pr¹dnik Korzkiewski;50.17014;19.8559
Pr¹dno;54.25;16.05
Pr¹docin;53.00414;18.07165
Pr¹dówka;52.3427;15.91568
Pr¹dy;53.13476;17.90705
Pr¹dzew;51.33727;18.91617
Pr¹dzona;54.00333;17.33289
Pr¹dzonka;54.03317;17.54319
Pr¹tnica;53.47628;19.8118
Pr¹tnik;54.35486;19.80612
Prbybyszyce;51.82681;19.98911
Prebendów;50.28191;21.30761
Preczów;50.36939;19.17904
Predocin;50.84465;17.57286
Pregowo;54.02802;21.3417
Prehory³e;50.67646;24.06199
Prej³owo;53.74712;20.72497
